frame,t,view,shoulder,hip,knee,foot_pitch,ankle
1153,38.434499393203886,LEFT,35.821021383536745,0.2063529803125732,4.168880113781768,3.7429881514687713,3.058326932854456
1154,38.467833737864076,LEFT,33.69006752598524,0.1475741223532907,2.488222287798294,3.48327146899767,2.3323550604934695
1155,38.50116808252427,LEFT,26.880490219614643,2.570647552058688,3.00101224826534,5.545317308862041,1.4466080378056887
1156,38.534502427184464,LEFT,24.605123121551816,3.865924680848508,1.3344022163754516,4.720137106348778,1.4350310090482168
1157,38.56783677184466,LEFT,20.039107591776546,2.7260426384246443,1.7899106082923026,4.316027519865624,1.6085544621167998
1158,38.60117111650485,LEFT,18.18502334367872,3.294840976362906,1.1059587523611754,4.23639479905884,1.6332056439558045
1159,38.63450546116505,LEFT,12.591114730837608,4.592878149639972,0.9522743223921566,4.122297811783642,0.49762566987672585
1160,38.667839805825245,LEFT,10.831651891511344,2.8358042932654826,1.012585126759035,4.48460585064257,0.8712193816535887
1161,38.701174150485436,LEFT,9.631894876534169,4.075856453408562,0.4436933715655016,3.674499520829663,0.9454239608306949
1162,38.73450849514563,LEFT,10.307082881650002,2.3957674831044926,0.6099391251105715,5.147884824136303,-0.24879237034852508
1163,38.76784283980582,LEFT,11.116738936958397,1.6544170737702188,2.337305771137835,3.0940581768295243,2.775542043628022
1164,38.80117718446602,LEFT,11.717058724673121,3.704773223419238,0.36072418510082116,4.720136747170685,0.7201954954475127
1165,38.83451152912621,LEFT,8.395693721186325,1.4182517544454356,2.011832485542385,2.1409014486219204,3.1983351508649775
1166,38.86784587378641,LEFT,7.029928728835688,0.5930083671440514,2.68751890178288,3.9646548730273996,1.3254261324681096
1167,38.901180218446605,LEFT,7.680006136326799,1.1034418717835877,1.43089425261374,2.8624052261117474,1.8577317049317372
1168,38.934514563106795,LEFT,7.812282506892448,0.6692653643351321,3.245757101145074,4.014175855616453,1.748456801794319
1169,38.96784890776699,LEFT,7.61471223893724,0.6419426816428597,3.3260737386899564,3.513750120833989,2.301876638984254
1170,39.00118325242718,LEFT,8.253407444203242,0.07040025777422443,3.378978349210655,4.436474397725252,1.3791522467019632
1171,39.03451759708738,LEFT,6.193459750846111,3.013629630984724,1.2966337180066319,5.46384281323664,-0.22202286625707757
1172,39.06785194174757,LEFT,4.538234143877743,0.5892510983997283,3.817746526110284,4.553768155439253,1.2618581495223111
1173,39.10118628640777,LEFT,4.3558374671438145,0.12732374049105033,3.894666281312965,3.6411853999839066,2.228414814978791
1174,39.134520631067964,LEFT,1.4737846212673815,0.3693562284368852,4.4834066756399125,4.513988458001263,1.3016380714899185
1175,39.167854975728154,LEFT,0.30222097918615015,0.46369981722128273,4.48924636958958,3.5447664555948797,2.324833987419737
1176,39.20118932038835,LEFT,3.6904978129394923,0.702131573656203,5.059532757287201,4.474896506246098,1.2356966312534894
1177,39.23452366504854,LEFT,3.669525860339504,1.3322199074332275,5.102165456286883,3.945186071029386,1.1569793852403194
1178,39.26785800970874,LEFT,5.946862817506033,1.9978797765555214,2.6795378958776155,2.9609362525506704,1.7164814198120268
1179,39.30119235436893,LEFT,7.719149391018576,1.5537354234120642,2.8552165305468122,5.013113755035808,-0.1600173680434409
1180,39.33452669902913,LEFT,10.619655276166911,1.9978798565126965,3.0942352680510226,4.014175695411026,1.077939429087877
1181,39.36786104368932,LEFT,9.51253796444092,4.2616345395651365,1.6272833852338806,5.057248336336044,-0.06350415672838494
1182,39.401195388349514,LEFT,11.942482582130467,5.952974564236911,0.09018580395456866,3.4832713367164008,0.5612143909268497
1183,39.43452973300971,LEFT,12.579079481341811,3.7437789759287625,2.2649906311715426,1.4814571149022027,3.6106582011033765
1184,39.4678640776699,LEFT,13.934569095160619,3.55648022177931,2.4596802555479655,3.878524502847706,1.213590621651207
1185,39.5011984223301,LEFT,13.746512499963371,4.64937990127882,1.2014199952820945,2.8387878410053813,1.6900363959270805
1186,39.53453276699029,LEFT,15.036015451731423,4.356767301080936,0.5970987224696387,3.3664606634298013,0.6780249107512617
1187,39.567867111650486,LEFT,13.77923326975179,4.864159686380702,1.0845963541887897,2.9866369904751666,1.5872842694256235
1188,39.601201456310676,LEFT,13.552065778961074,5.576940693334933,0.9521354608914407,4.197668203251783,0.42225544767165957
1189,39.63453580097087,LEFT,13.709942041659142,5.020459722011907,0.5941021283873624,3.150716528696281,1.0197198435908206
1190,39.66787014563107,LEFT,11.76432144731191,4.973852468251806,0.6859026474509164,2.46811781789589,0.9315964732232516
1191,39.70120449029126,LEFT,12.127091034940007,5.441447016900781,0.4718783570058349,3.23970029610213,0.7644726446072241
1192,39.73453883495146,LEFT,11.309932862495362,6.940324538647843,0.9376541165142953,3.150716300089666,0.42561820329977706
1193,39.76787317961165,LEFT,10.409215482770762,8.3017949685308,2.1174379349397725,2.2906100426385296,0.8543474220594476
1194,39.801207524271845,LEFT,12.685950136492817,6.282192748130683,0.7366194349920647,2.2457425658950716,0.8317128335292665
1195,39.834541868932035,LEFT,11.992256838686275,3.6875333773365355,1.202455798313764,5.33923660932606,-1.905606121424725
1196,39.86787621359223,LEFT,11.534025030186422,1.176148204634643,2.7349360821625908,2.7263108914162912,0.707319600000119
1197,39.90121055825243,LEFT,11.74045766247006,2.8465195023519243,2.5114845861101003,1.562224858256044,2.363682992269105
1198,39.93454490291262,LEFT,10.386896660559662,3.973130162505356,1.3383778484174798,3.012787390120171,0.42084310225482113
1199,39.96787924757282,LEFT,8.992695188349836,0.4696270198501509,3.88790956085586,3.5137502606049664,0.3741593002280865
1200,40.00121359223301,LEFT,9.007603003083606,1.153413199939905,3.151944318962933,2.5113633645946063,1.3392753101841208
1201,40.034547936893205,LEFT,8.012788175031021,0.45835645816703163,3.8140748343140842,3.576334374997351,0.23774045929299348
1202,40.067882281553395,LEFT,7.886973306336181,1.6893622881727879,2.665193124902828,3.6084688525663444,-0.20875469344308328
1203,40.10121662621359,LEFT,6.662963627490346,0.4620527215928121,3.8140748343134305,4.361572645020596,-0.5474978107302206
1204,40.13455097087379,LEFT,7.720985193055129,0.25751970038731997,5.573129351788111,4.635463426902643,0.2636290268851127
1205,40.16788531553398,LEFT,5.862738186694232,0.4774537953833544,3.3997142864291447,3.094057943033767,0.305656343369364
1206,40.20121966019418,LEFT,6.011142424795063,2.8523617305903883,1.4020148322063335,2.5791475002834177,0.2549635160230821
1207,40.23455400485437,LEFT,6.805377938218563,0.4696270198470529,2.8063702518195157,1.5911402711945872,1.2152299805936053
1208,40.267888349514564,LEFT,7.842426410192862,0.21148111709919704,4.5541097085796025,3.6411851159565076,0.24672459638222222
1209,40.301222694174754,LEFT,7.354572187086126,3.06792438117634,1.3940911121495958,3.513750331067708,-0.7874393918879008
1210,40.33455703883495,LEFT,7.394923522825204,0.902221126232547,3.366460531730354,3.641185400321726,-0.27472486861833545
1211,40.36789138349515,LEFT,8.07640405510602,2.08461215419058,2.667766178824394,3.483271601783866,-0.11681106670816632
1212,40.40122572815534,LEFT,8.931153021348182,2.6164718015689346,2.7609098904051734,2.7263109939062655,0.7419182650108382
1213,40.434560072815536,LEFT,8.454361115688698,3.7831249156122624,2.03644925893056,3.150716531472179,0.28291370220865986
1214,40.467894417475726,LEFT,7.646331333024954,6.35954469136351,0.015105668516980586,3.6411852579013417,-0.6904061488949651
1215,40.50122876213592,LEFT,7.7820156311729685,3.3099736314723884,1.4591734121185027,1.562224916842398,1.3290446793781143
1216,40.534563106796114,LEFT,8.134528844160018,5.110417374612496,0.7459773793657689,3.708428292231164,-0.7877068777477518
1217,40.56789745145631,LEFT,8.929500771772412,5.013531769892126,1.3287874811960876,3.039399681468642,0.46413183366843214
1218,40.6012317961165,LEFT,9.075804939957667,5.138271608201535,1.3369610068516806,3.122130462115708,0.41742870643422236
1219,40.6345661407767,LEFT,8.372187247258788,4.699292352316576,0.6895468882913462,4.594253496512512,-1.6735320808335814
1220,40.667900485436896,LEFT,8.493645293106415,6.160543560055174,0.577182402136799,1.1344216309770068,1.3824540259624456
1221,40.701234830097086,LEFT,9.700392266935552,3.6285322804430393,1.6723944185897608,3.0127874005227735,0.16704282872645138
1222,40.73456917475728,LEFT,10.441203038957939,4.17821498283493,1.6879584920357047,1.7714698006122211,1.4440140813383096
1223,40.76790351941747,LEFT,8.105663691507752,3.4437346010671774,1.4819783413534537,3.814074971553204,-0.8632959688670354
1224,40.80123786407767,LEFT,6.743389603494788,2.6164718985783395,2.726311094775582,3.742988157226258,-0.3093576677012919
1225,40.83457220873786,LEFT,7.24391332163026,2.1338531141523163,2.137181006787955,2.5791474040294693,0.2832579288739794
1226,40.86790655339806,LEFT,6.185825172647004,0.9391909104018907,2.8063701461487653,3.7084282966014186,-0.9020581504846064
1227,40.901240898058255,LEFT,5.133265654828492,0.24049657219663345,4.032545197478214,1.5911402107671024,1.742710577160011
1228,40.934575242718445,LEFT,5.03020898843142,0.9166542915273226,3.333850788819774,3.453316118735946,-0.11946532994262782
1229,40.96790958737864,LEFT,4.931168319370475,0.8951737102923971,3.3664606634567917,3.9793824526782045,-0.6129217892483894
1230,41.00124393203883,LEFT,3.8614205292299237,1.5532815418060295,2.7486537789264673,4.085616779974877,-0.6859026208515928
1231,41.03457827669903,LEFT,3.95513398859467,1.591440842417967,2.684400270290695,4.436474485657365,-1.0700138222275228
1232,41.06791262135922,LEFT,5.624842347575109,0.4476141799451341,2.7524854550760267,3.453316181870265,-0.7008307268266663
1233,41.10124696601942,LEFT,7.234928643962584,0.8951737102928234,2.7524854003013957,3.9793824526782045,-1.2268970524094698
1234,41.134581310679614,LEFT,6.797882234329856,2.649132154400803,1.4355729376109991,2.4895530208570262,0.2629322701436223
1235,41.167915655339804,LEFT,7.314232667480991,3.1082641072524666,0.8086815125651299,3.846030090047376,-1.7051287237242008
1236,41.20125,LEFT,8.44158269808612,2.4209342012544823,2.067767816386862,4.8852025681173,-2.158891574210955
1237,41.23458434466019,LEFT,8.001375247164887,4.200477849718567,0.7027494529218359,3.9115719691320425,-1.2109427400350228
1238,41.26791868932039,LEFT,8.1171012698673,3.6075224484521016,1.9535755174347855,3.0664855011258934,0.2040024220576555
1239,41.30125303398058,LEFT,8.829744328853662,3.1377977646674537,1.404598064834886,3.8785246554874875,-1.1260393637076902
1240,41.33458737864078,LEFT,9.007465948403073,3.1497519117584147,2.0495482576801294,4.085616779974877,-0.7191561165450508
1241,41.367921723300974,LEFT,9.46547067377471,2.7227220607947515,2.01857338327531,3.9793824526782045,-0.6129217892483894
1242,41.401256067961164,LEFT,9.266207814906004,3.136215093173462,1.4741504557064218,4.049581544791039,-1.2432111829850214
1243,41.43459041262136,LEFT,9.992323995123073,3.604669586673168,2.481854980456859,4.014175695411026,-0.20010086112066006
1244,41.46792475728155,LEFT,9.280292325466341,3.13779801232576,1.9226007187016023,3.012787385416653,0.2577006666499386
1245,41.50125910194175,LEFT,10.911581774125018,2.019391923999592,3.1478748641357583,3.0127875041833403,0.8012873301069732
1246,41.53459344660194,LEFT,10.26253214381355,3.7943544577396153,1.2250794100133078,3.945186307579061,-0.6746984495694193
1247,41.567927791262136,LEFT,11.554217156219368,2.004252413080337,2.71540039003861,5.2418197413688326,-1.8753589454550053
1248,41.60126213592233,LEFT,10.858908896342975,1.5459740859051578,2.7970368960278336,3.1507162897995222,0.2829142071549171
1249,41.63459648058252,LEFT,11.277721292705987,2.0185804154605194,2.7227148425694168,5.102165451846298,-1.7357049204347987
1250,41.66793082524272,LEFT,11.299364546789311,2.004252334045333,2.1830506361187076,4.04958170327138,-1.2154706869648066
1251,41.70126516990291,LEFT,8.6037158610115,3.091323934089644,1.4389819949971354,3.039399690345339,-0.3130888053901515
1252,41.73459951456311,LEFT,9.533887852724856,3.1082639835881594,1.4469469528231684,4.085616942057217,-1.306450188439868
1253,41.7679338592233,LEFT,8.427929468387665,3.7739241098547893,0.7812870077129048,4.04958170327138,-1.2704148391992476
1254,41.801268203883495,LEFT,7.572302930626202,2.6748438804348496,1.4469470102654327,4.04958170327138,-1.2704148391992476
1255,41.834602548543685,LEFT,7.737085268025607,2.6551447316909673,1.477214250007222,2.5335587880067605,0.24560818615570668
1256,41.86793689320388,LEFT,8.018172914971734,4.160734817675262,0.7513769831481909,1.9251837083231549,0.8011272855830782
1257,41.90127123786408,LEFT,8.001375405034262,4.865598831177607,0.4172581921256153,4.049581783560423,-1.8038392622934083
1258,41.93460558252427,LEFT,8.441582863260344,3.76027095558581,0.2047183098418941,3.4832713992469033,-1.2806731933098519
1259,41.96793992718447,LEFT,8.441583029280958,3.0643438195425574,1.4505327859850183,2.4263357340573584,0.32614977683039115
1260,42.00127427184466,LEFT,8.92446542184304,4.190622530102303,0.7311204600422911,3.9115718125286625,-1.1590864122599385
1261,42.034608616504855,LEFT,8.259033919539949,3.0658585122213253,0.8647290152864002,2.9356733872714535,-0.754031939728435
1262,42.067942961165045,LEFT,9.331332352427752,3.0946110020359754,1.3940911960637266,3.423871107461716,-0.6975600039981344
1263,42.10127730582524,LEFT,8.427929633492736,3.0779969877935116,0.9006455073555628,4.01417561499487,-1.8115774090031067
1264,42.13461165048544,LEFT,8.414063442973433,3.0772396733603387,0.9152692570412739,4.014175534666697,-1.81157728449746
1265,42.16794599514563,LEFT,8.245588455236923,3.76027072948915,0.2047182975558428,3.066485623849505,-0.8638875503153116
1266,42.20128033980583,LEFT,8.24558893902678,3.7602709554681724,0.20471830983476025,4.049581622376896,-1.846983416508536
1267,42.23461468446602,LEFT,8.441582862966685,3.09461093953297,1.4202655748489406,2.5113632169042357,0.24112223843452796
1268,42.267949029126214,LEFT,7.51021075355689,3.7602708801569804,0.20471830574180672,2.447048642323615,-0.24445048055780205
1269,42.301283373786404,LEFT,7.314232667480641,3.092956659175343,1.4894578460570642,3.4533162505310924,-0.6469459987428223
1270,42.3346177184466,LEFT,7.726349090510525,2.0005210287335444,2.197517353903777,3.122130584994002,-0.2880196802690449
1271,42.3679520631068,LEFT,7.726349389235749,2.0149879118688148,1.594682185722462,3.039399568926921,-0.7936570030318109
1272,42.40128640776699,LEFT,7.726349688918426,2.0076733252184624,1.601996915064177,2.511363167936713,-0.2656205132874021
1273,42.434620752427186,LEFT,8.203984685255818,3.105947788803064,0.9437898934124007,3.945186229037563,-1.6994436631424321
1274,42.467955097087376,LEFT,9.951802463274246,3.5518753359921504,0.8703782906005983,2.9609361933710634,-0.7583380756837954
1275,42.50128944174757,LEFT,8.874067630909412,3.5365680299010194,0.9070488528550698,2.9866369306725384,-0.7626756457198383
1276,42.534623786407764,LEFT,8.874067458373995,3.5216082257975927,0.36638477596815733,3.9115718125286625,-2.2432343642352635
1277,42.56795813106796,LEFT,9.090276920836281,3.5365679590119896,0.9070488346943364,2.9866369904751666,-0.7626757500896559
1278,42.60129247572816,LEFT,6.605682862737856,1.3639275316563442,3.3018656744615384,3.122130462115708,0.17973521231928657
1279,42.63462682038835,LEFT,8.45502767719223,3.0968333247769806,0.3204501683911758,3.0127875041833403,-1.344450055889979
1280,42.667961165048546,LEFT,7.018027085957772,3.556527780841577,0.900645525284034,3.0127873837614296,-0.8101891338815221
1281,42.701295509708736,LEFT,7.984318479866936,4.217535578474127,0.3455751929071198,2.935673329036921,-1.283368585238307
1282,42.73462985436893,LEFT,7.468606953679735,2.462538392351462,1.5230982869546779,3.5137501202569936,-1.3321086294307918
1283,42.76796419902912,LEFT,8.001375559981799,3.53481801565664,0.2512956675759028,3.878524502847706,-2.797600316186916
1284,42.80129854368932,LEFT,8.170731930372167,2.903178917294383,1.515441372727139,2.9609362527153453,-0.7792949365847477
1285,42.83463288834952,LEFT,7.018026947677119,3.556527709199031,1.4772142208502999,3.012787444386042,-0.23362052513836318
1286,42.86796723300971,LEFT,7.018026811283686,3.5714873717489013,0.9288301602004765,2.96093613416375,-0.7151935682686599
1287,42.901301577669905,LEFT,7.03562257646154,3.5389316654246556,1.477214162135482,1.9749340502870827,0.8042327583763438
1288,42.934635922330095,LEFT,7.520198709118221,4.000687645558941,0.844167099467029,2.489552872051716,-0.32847334045452214
1289,42.96797026699029,LEFT,7.3278858971792875,2.428590993874394,0.9549459435672532,2.3859440303888126,-0.7647981167353635
1290,43.00130461165048,LEFT,5.7150352020991,3.541903764836462,0.3338169589602842,3.9451863875455104,-2.324040539197142
1291,43.03463895631068,LEFT,6.853297585976701,3.538931592861644,0.8591267810329555,3.8140749882610114,-1.6529955874506186
1292,43.06797330097087,LEFT,6.326107237976533,1.8039951162423904,2.140901366364659,1.9580674292340414,0.18283393708904327
1293,43.10130764563107,LEFT,6.630056483155158,4.64042515055732,0.345575179097267,3.0127875041833403,-1.3604828265319782
1294,43.134641990291264,LEFT,5.875527272074564,3.5419038362158233,0.33381696568042685,3.9451863082279504,-2.3240404272008277
1295,43.167976334951454,LEFT,7.314232956939621,2.4271047316425722,1.4898410462757852,2.3859439340916877,-0.2450424813419403
1296,43.20131067961165,LEFT,7.035622575015564,3.53893166468157,0.8591267984498074,2.886418602010408,-0.7253391573505041
1297,43.23464502427184,LEFT,7.3278856068334655,3.094610752430299,0.2889260484356839,4.219095519310599,-2.597949671203608
1298,43.26797936893204,LEFT,6.487714461894728,5.26556275587734,1.026423683140024,3.7826455991683825,-2.1460686237187048
1299,43.30131371359223,LEFT,7.314232522850502,2.419789918733926,0.992831307503991,3.283862354061428,-1.64728534546866
1300,43.33464805825243,LEFT,6.407440409025685,3.070549413458167,0.8978553037920847,3.0127874438108324,-0.7670448328769197
1301,43.367982402912624,LEFT,6.3401917459303565,3.0918632808485427,1.4772141915544523,2.511363267163078,0.26780359690897626
1302,43.401316747572814,LEFT,6.165615518447857,3.105947911813189,1.4772142499341783,3.0127873850194677,-0.23362041099360908
1303,43.43465109223301,LEFT,6.7769104003949945,2.0117351313792824,2.1755678387842465,3.122130462115708,-0.2880194458091836
1304,43.4679854368932,LEFT,6.354058100817635,3.1239315335814695,0.8760739602943204,4.436474485657365,-2.2125132452717935
1305,43.5013197815534,LEFT,6.766175085063405,2.022470788915996,2.1478271587704114,3.0940579371710153,-0.28768757491860697
1306,43.53465412621359,LEFT,6.7769101361692785,2.011735051694046,2.1206236026986858,3.4533163870262213,-0.674149632896814
1307,43.567988470873786,LEFT,6.759155945387463,3.3436021367023727,1.9834140715629758,3.122130462115708,0.3114999003347947
1308,43.60132281553398,LEFT,6.963936856200631,3.309973507050586,1.4591733573989245,3.6411853944857944,-0.7499159068275674
1309,43.63465716019417,LEFT,6.759155945387625,3.3078090571710277,1.447982014772407,4.085616779974877,-1.223211553863095
1310,43.66799150485437,LEFT,6.922310452534875,2.0488717577993327,2.7256773662718388,3.4832713346262634,-0.08355704433958522
1311,43.70132584951456,LEFT,6.933217438252197,2.696147385499245,1.5301853723009344,3.48327146899767,-0.6208662428858958
1312,43.73466019417476,LEFT,6.787478588200513,3.3405040132691397,0.2927301978619994,2.5335587896871905,-0.2429486577853055
1313,43.76799453883495,LEFT,7.073963342423216,1.3971809744490145,3.9259075554662104,2.5335589842358046,1.39234857120735
1314,43.801328883495145,LEFT,7.9086739470017955,2.7118147073542502,1.5145178877680792,3.483271602911672,-0.6208664869329397
1315,43.83466322815534,LEFT,8.119698494825055,2.016661004025906,2.1051300489381504,3.513750122453694,-0.7345831490094668
1316,43.86799757281553,LEFT,8.37742839293458,2.2273936524446185,0.3361176080129553,5.013113557190525,-3.3447760427553987
1317,43.90133191747573,LEFT,7.213448097788526,1.5603999706071647,2.1903653021714433,3.1798301198642345,-0.3457191035577125
1318,43.93466626213592,LEFT,8.3774280670044,2.2591012418474463,0.8386706302743505,3.9115718125286625,-1.7089736507627862
1319,43.96800060679612,LEFT,7.582707399406535,2.6644398137736403,0.8917414220420596,3.39492340731629,-1.170962078505923
1320,44.00133495145631,LEFT,6.071676723327104,2.2262927681452993,1.5171985515106883,4.236394963824199,-1.4022840579666251
1321,44.034669296116505,LEFT,7.61471194204722,3.2279643394616073,2.053276289050217,2.511363267163078,0.9222670952874097
1322,44.0680036407767,LEFT,7.629482702099858,3.928092070584597,0.7671526616072697,4.398705354995532,-1.536300128883724
1323,44.10133798543689,LEFT,7.213447822849799,2.2645414490106646,1.4862236788157759,2.626405739782279,0.20770516703159103
1324,44.13467233009709,LEFT,7.468606944790924,3.8018751202014016,0.8645254031845298,2.6025621015896507,0.25984323547520205
1325,44.16800667475728,LEFT,7.699931184381849,3.783755964036061,0.2243776259589083,4.014175695411026,-1.7684331295158842
1326,44.20134101941748,LEFT,6.282492088181507,3.1645226718108006,2.0828017533727916,2.675426656029148,0.7242875030940894
1327,44.23467536407767,LEFT,6.28249184799117,3.800119167709312,0.8816019328367872,3.1221305833162587,-0.2880196770678083
1328,44.268009708737864,LEFT,5.750181568355208,2.691747186389591,2.049548257679618,3.0940580589171116,0.2724026045126777
1329,44.301344053398054,LEFT,6.50723436161042,3.85994126130646,0.7091362111610522,2.489552921999156,0.28961394207290425
1330,44.33467839805825,LEFT,6.493149853656306,3.8018749726965666,0.8084903954247693,2.511363267163078,0.29500698462516084
1331,44.36801274271845,LEFT,6.493149853656362,3.8018749726965666,0.8084903954251956,5.013113755035808,-2.2067435032474805
1332,44.40134708737864,LEFT,6.3401917459301265,3.764844619147283,0.8042328533029206,3.039399568926921,-0.26023270485482897
1333,44.434681432038836,LEFT,6.887678624558848,4.223963017890981,0.7311204454956339,2.935673504925114,-0.18318815952130763
1334,44.468015776699026,LEFT,6.311799633989303,3.1352154936357124,2.0169383349167163,3.039399449489922,0.2944513430044964
1335,44.50135012135922,LEFT,5.7610888173218475,2.6808399374234,1.4622544583401407,3.039399568926921,-0.26023270485482897
1336,44.534684466019414,LEFT,6.776910136289381,2.670104253892447,1.4622544005842144,4.085616941232471,-1.3064501870530734
1337,44.56801881067961,LEFT,6.220664471550104,4.475257127422424,0.4805684377373609,3.945186150783987,-1.6994435402487653
1338,44.60135315533981,LEFT,5.6384331601203455,3.3405037510629825,0.8084903635771923,3.4533163867170384,-0.6469462456927175
1339,44.6346875,LEFT,5.489581458874414,3.3281259646837498,0.8042328533020395,3.9793824526782045,-1.2002155886060848
1340,44.668021844660196,LEFT,5.761088817321404,3.3388615425064927,1.4247801483042792,3.0940580589171116,0.30565610020612155
1341,44.701356189320386,LEFT,6.2206642280488,3.794354458032302,0.7337583607674958,3.039399629279277,-0.26023282040918616
1342,44.73469053398058,LEFT,6.340191745930011,3.78779046474196,0.8084903954251956,3.9793824526782045,-1.1730122008899002
1343,44.76802487864077,LEFT,6.2206642277412465,3.7943544578418766,0.7070768974620876,2.960936193112331,-0.2084508476554987
1344,44.80135922330097,LEFT,6.071676957652161,2.2113331218112933,1.4772141915539692,4.04958170327138,-1.2704148391992476
1345,44.83469356796117,LEFT,6.179699786095729,3.787790464742244,0.7546055439127315,2.0273227005001964,0.7251626997684468
1346,44.86802791262136,LEFT,6.626986367802448,2.690511306764023,1.4312795839379078,2.511363267163078,0.26780359690897626
1347,44.901362257281555,LEFT,6.367711330515173,4.488702017583364,0.5023497537069375,3.9793824526782045,-1.7554212122926458
1348,44.934696601941745,LEFT,6.326106994908559,3.8018748242022866,0.8362311273702971,2.5113633651991223,0.32274754051098853
1349,44.96803094660194,LEFT,4.604239027463796,3.34050388303595,0.8362311599406382,3.0127875041833403,-0.1786764878768139
1350,45.00136529126213,LEFT,5.900170177342136,3.3961997209471235,0.7850053115465698,3.6084688525663444,-0.8020986007780664
1351,45.03469963592233,LEFT,5.771824395144326,3.3510718102777446,0.8362311599375971,2.5791475002834177,0.2549635160230821
1352,45.06803398058253,LEFT,7.125016348920066,1.2074182706101055e-05,3.3664606634558254,3.0940580589171116,0.2724026045126777
1353,45.10136832524272,LEFT,7.117952679253035,2.750372981102771,2.528726676423844,3.4238712449306794,0.5020364587532811
1354,45.134702669902914,LEFT,9.13055532243371,2.143149848904187,3.309964661934515,5.290081010740119,-1.2455952874029776
1355,45.168037014563104,LEFT,9.300171018206559,1.8387105314853613,5.737329079306022,3.6084688525663444,0.7485061532799193
1356,45.2013713592233,LEFT,12.468452400989467,1.5902453229998912,3.4194168098175908,3.039399568926921,1.046217211047903
1357,45.23470570388349,LEFT,18.30228644830077,1.6950798313667121,3.777286781061548,3.641185122619684,0.8434210533103226
1358,45.26804004854369,LEFT,21.357265440089463,0.192449147076303,6.076925728050185,2.792702309863611,2.6476298294586513
1359,45.301374393203886,LEFT,23.34758706046398,0.19270392258951574,5.22498164014678,3.039399568926921,1.5345216909738753
1360,45.33470873786408,LEFT,28.241584527193456,0.9162116316924482,6.129177949065365,3.674499389462138,1.0402552975017159
1361,45.368043082524274,LEFT,31.925534697438593,1.0454826778501456,8.001980291438002,4.763641690726178,1.6471983295062103
1362,45.401377427184464,LEFT,40.39551284302253,5.941061590649383,10.915193809473266,2.632434868986484,4.077401938770279
1363,45.43471177184466,LEFT,58.91657364650818,14.89406030485182,18.953324463482147,3.110840753787323,6.249349751101477
1364,45.46804611650485,LEFT,73.61962405800494,17.531337594447024,20.90462487282221,5.35582504285519,4.8356768071723195
1365,45.50138046116505,LEFT,89.04591529507191,23.403065892141512,28.0063945099011,5.527540327023731,6.8678661232571585
1366,45.534714805825246,LEFT,103.47396791273198,30.109440689237317,34.63384185906543,4.548042409125415,9.636251839145046
1367,45.568049150485436,LEFT,112.1887007875929,34.103847858861,39.96806577717254,5.13637849242773,10.387732504326152
1368,45.60138349514563,LEFT,117.07142127952734,36.22743922312509,43.965730150105145,5.505477857978346,12.313411056543984
1369,45.63471783980582,LEFT,126.23699366331552,42.21079979616522,51.593319778206734,5.640549271185358,15.302101828182742
1370,45.66805218446602,LEFT,131.70235273031014,48.731702262434595,59.464069780982854,11.040940180323732,12.78332040257122
1371,45.70138652912621,LEFT,138.41263069964842,55.20784371700928,66.60311389902003,10.24408744645863,15.48661815507198
1372,45.73472087378641,LEFT,139.17043682127846,64.03654880274239,75.94776399258622,18.22507560687904,10.385383357851794
1373,45.7680552184466,LEFT,143.1147289057055,68.94999529254166,81.67435121711108,21.037510468653238,9.92624679654051
1374,45.801389563106795,LEFT,143.5719627835859,71.33143302969044,85.30253117032032,20.22485838584073,11.780526270528938
1375,45.83472390776699,LEFT,146.90710833226294,75.48884053214772,89.89061919899494,23.106328039084186,11.33265974393997
1376,45.86805825242718,LEFT,150.2534827269836,80.25421175516573,95.50547633554027,26.565051839604166,9.904181758736726
1377,45.90139259708738,LEFT,151.54864437782047,83.51059100333269,99.46821083681482,27.75854196565826,9.646813068109964
1378,45.93472694174757,LEFT,154.1343252354064,86.38271352113483,102.48618394716571,29.248825619821346,10.133594614558447
1379,45.96806128640777,LEFT,153.23698788478316,89.64464948451607,106.61977718437632,32.27564431457763,7.450459728070314
1380,46.00139563106796,LEFT,152.09153907175494,91.21064989241744,110.84656667358954,31.15930534769124,10.082138027150933
1381,46.034729975728155,LEFT,153.52294457794,94.20640290119995,111.17384819564207,34.61114135424347,5.92170046163433
1382,46.06806432038835,LEFT,156.97992648450108,98.64826342583972,114.91651373431681,34.03212696963485,6.635559950610684
1383,46.10139866504854,LEFT,162.88584567378334,104.1015777944551,119.00533412746047,34.33021631926637,6.911228927910088
1384,46.13473300970874,LEFT,164.68898137200623,107.02538347366838,122.11336602487737,37.1042357884789,5.2532180039594465
1385,46.16806735436893,LEFT,162.53695019325878,108.06914329856414,122.75893228775581,33.377832036430426,7.416810961860705
1386,46.20140169902913,LEFT,161.65222138944884,108.1068448674939,124.03188369108898,33.5304696671331,7.53935478714115
1387,46.23473604368932,LEFT,162.05762719099744,112.00231367294792,127.80508236876334,35.475332028210005,6.021136327005323
1388,46.268070388349514,LEFT,161.50629725204945,114.37213806390405,132.05726506033906,33.986167109648584,7.4125547731277095
1389,46.30140473300971,LEFT,162.56869986271184,116.06126507187687,134.6495214013889,35.19390628329499,8.236739926166706
